stock,buy_date,sell_date,buy_price,sell_price,quantity,profit,profit_percent
ONGC,2018-09-27,2018-10-03,176.4,181.3,1133.0,5551.700000000012,0.027777777777777807
AXISBANK,2018-09-26,2018-10-03,617.65,571.95,323.0,-14761.099999999977,-0.07399012385655296
ICICIBANK,2018-10-03,2018-10-04,304.5,316.1,656.0,7609.600000000006,0.03809523809523817
SUNPHARMA,2018-10-03,2018-10-04,620.5,598.0,322.0,-7245.0,-0.0362610797743755
ADANIENT,2018-10-03,2018-10-04,131.15,132.2,1524.0,1600.1999999999825,0.008006099885627014
RELIANCE,2018-09-21,2018-10-04,1204.78,1099.58,166.0,-17463.199999999983,-0.08731884659439902
CIPLA,2018-10-04,2018-10-05,639.5,640.0,312.0,156.0,0.0007818608287724785
BAJAJ-AUTO,2018-09-28,2018-10-05,2690.0,2521.75,74.0,-12450.5,-0.06254646840148699
ULTRACEMCO,2018-10-04,2018-10-08,3940.0,3743.0,50.0,-9850.0,-0.05
APOLLOHOSP,2018-10-04,2018-10-08,1039.7,1074.8,192.0,6739.199999999953,0.03375973838607282
LT,2018-10-05,2018-10-08,1223.4,1215.25,162.0,-1320.3000000000175,-0.006661762301781993
SBIN,2018-10-04,2018-10-08,269.9,266.0,741.0,-2889.899999999994,-0.014449796220822445
NTPC,2018-10-08,2018-10-09,136.62,135.0,1381.0,-2237.220000000001,-0.011857707509881455
AXISBANK,2018-10-08,2018-10-09,556.7,549.8,359.0,-2477.100000000035,-0.01239446739716201
HINDUNILVR,2018-10-08,2018-10-09,1560.0,1507.0,128.0,-6784.0,-0.03397435897435897
ASIANPAINT,2018-10-09,2018-10-10,1203.4,1226.0,156.0,3525.5999999999767,0.018780122984876108
INDUSINDBK,2018-10-08,2018-10-11,1606.0,1597.9,124.0,-1004.3999999999942,-0.005043586550435809
BAJAJFINSV,2018-10-09,2018-10-11,540.5,559.2,358.0,6694.600000000006,0.034597594819611555
TECHM,2018-10-10,2018-10-12,699.0,693.0,274.0,-1644.0,-0.008583690987124463
LTIM,2018-10-09,2018-10-12,1723.0,1771.0,114.0,5472.0,0.027858386535113175
M&M,2018-10-11,2018-10-12,730.0,768.5,273.0,10510.5,0.05273972602739726
COALINDIA,2018-10-15,2018-10-16,275.75,276.9,725.0,833.7499999999709,0.004170444242973625
TATASTEEL,2018-10-12,2018-10-22,57.83,54.5,3432.0,-11428.559999999998,-0.057582569600553316
ULTRACEMCO,2018-10-16,2018-10-22,3761.0,3467.0,53.0,-15582.0,-0.07817069928210582
TCS,2018-10-12,2018-10-23,1920.0,1847.75,99.0,-7152.75,-0.03763020833333333
POWERGRID,2018-10-05,2018-10-23,105.23,108.27,1900.0,5776.0,0.028889100066520877
HCLTECH,2018-10-23,2018-10-24,475.83,495.25,385.0,7476.700000000012,0.040812895361788906
BAJAJ-AUTO,2018-10-12,2018-10-24,2621.7,2469.0,76.0,-11605.199999999983,-0.05824465041766786
NTPC,2018-10-22,2018-10-25,137.5,133.04,1355.0,-6043.3000000000175,-0.032436363636363694
