stock,buy_date,sell_date,buy_price,sell_price,quantity,profit,profit_percent
ICICIBANK,2018-08-07,2018-08-08,313.5,318.2,370.0,1739.0,0.014992025518341272
HDFCBANK,2018-08-07,2018-08-08,1065.5,1068.5,187.0,561.0,0.0028155795401220087
SBIN,2018-07-31,2018-08-09,293.7,317.65,680.0,16285.99999999997,0.08154579502894106
BANKBARODA,2018-08-08,2018-08-10,148.5,148.05,1139.0,-512.5499999999884,-0.0030303030303029535
AUBANK,2018-07-12,2018-08-10,324.33,342.25,616.0,11038.720000000001,0.05525236641692109
FEDERALBNK,2018-08-09,2018-08-13,89.2,87.35,2154.0,-3984.9000000000233,-0.02073991031390144
KOTAKBANK,2018-08-10,2018-08-13,1287.8,1287.35,155.0,-69.75,-0.0003494331417922391
BANKBARODA,2018-08-13,2018-08-14,146.8,146.25,1332.0,-732.6000000000058,-0.0037465940054496683
PNB,2018-08-08,2018-08-16,80.45,82.05,1527.0,2443.1999999999825,0.019888129272840203
FEDERALBNK,2018-08-14,2018-08-16,88.4,89.55,2262.0,2601.2999999999884,0.01300904977375556
INDUSINDBK,2018-08-21,2018-08-23,1974.15,1958.9,101.0,-1540.25,-0.007724843603576222
BANKBARODA,2018-08-24,2018-08-27,147.0,149.6,1360.0,3536.0,0.017687074829931933
KOTAKBANK,2018-08-14,2018-08-27,1293.0,1275.55,154.0,-2687.3000000000175,-0.013495746326372812
INDUSINDBK,2018-08-27,2018-08-28,1957.0,1935.9,102.0,-2152.1999999999825,-0.010781808891159893
KOTAKBANK,2018-08-28,2018-08-29,1286.25,1286.0,92.0,-23.0,-0.00019436345966958212
BANKBARODA,2018-08-29,2018-08-30,147.4,150.0,1289.0,3351.399999999994,0.01763907734056984
INDUSINDBK,2018-08-30,2018-08-31,1875.0,1908.85,106.0,3588.0999999999767,0.018053333333333286
BANKBARODA,2018-08-31,2018-09-03,153.1,151.3,787.0,-1416.5999999999913,-0.011757021554539405
IDFCFIRSTB,2018-08-20,2018-09-04,47.85,45.0,4179.0,-11910.149999999994,-0.059561128526645794
AUBANK,2018-09-06,2018-09-07,340.0,347.0,330.0,2310.0,0.020588235294117647
SBIN,2018-08-10,2018-09-07,302.8,291.1,660.0,-7721.999999999971,-0.03863936591809772
FEDERALBNK,2018-08-27,2018-09-10,79.85,75.55,2504.0,-10767.200000000012,-0.05385097056981838
INDUSINDBK,2018-09-03,2018-09-10,1895.0,1832.5,105.0,-6562.5,-0.032981530343007916
AUBANK,2018-09-10,2018-09-11,340.5,345.0,587.0,2641.5,0.013215859030837005
HDFCBANK,2018-09-11,2018-09-12,1000.0,1008.9,200.0,1780.0,0.008899999999999977
BANKBARODA,2018-09-11,2018-09-18,139.6,112.1,1432.0,-39380.0,-0.1969914040114613
AUBANK,2018-09-18,2018-09-19,338.2,336.5,485.0,-824.5,-0.005026611472501445
INDUSINDBK,2018-09-12,2018-09-19,1836.4,1812.5,104.0,-2485.600000000006,-0.013014593770420437
PNB,2018-09-11,2018-09-21,81.55,73.2,2452.0,-20474.20000000001,-0.1023911710606989
